date,discharge_m3_per_s
2010-12-16T00:00:00,603.424
2010-12-17T00:00:00,589.353
2010-12-18T00:00:00,593.833
2010-12-19T00:00:00,619.25
2010-12-20T00:00:00,651.432
2010-12-21T00:00:00,752.008
2010-12-22T00:00:00,862.208
2010-12-23T00:00:00,949.72
2010-12-24T00:00:00,1031.075
2010-12-25T00:00:00,1075.541
2010-12-26T00:00:00,1084.855
2010-12-27T00:00:00,1101.058
2010-12-28T00:00:00,1111.026
2010-12-29T00:00:00,1000.618
2010-12-30T00:00:00,973.803
2010-12-31T00:00:00,987.953
2011-01-01T00:00:00,991.932
2011-01-02T00:00:00,931.805
2011-01-03T00:00:00,856.655
2011-01-04T00:00:00,799.778
2011-01-05T00:00:00,741.226
2011-01-06T00:00:00,775.057
2011-01-07T00:00:00,849.184
2011-01-08T00:00:00,905.872
2011-01-09T00:00:00,934.934
2011-01-10T00:00:00,929.071
2011-01-11T00:00:00,948.343
2011-01-12T00:00:00,946.51
2011-01-13T00:00:00,924.402
2011-01-14T00:00:00,938.911
2011-01-15T00:00:00,928.085
2011-01-16T00:00:00,885.529
2011-01-17T00:00:00,850.332
2011-01-18T00:00:00,834.417
2011-01-19T00:00:00,806.538
2011-01-20T00:00:00,791.413
2011-01-21T00:00:00,758.474
2011-01-22T00:00:00,718.164
2011-01-23T00:00:00,675.773
2011-01-24T00:00:00,602.998
2011-01-25T00:00:00,551.797
2011-01-26T00:00:00,536.374
2011-01-27T00:00:00,550.187
2011-01-28T00:00:00,526.749
2011-01-29T00:00:00,488.142
2011-01-30T00:00:00,474.122
2011-01-31T00:00:00,447.467
2011-02-01T00:00:00,410.405
2011-02-02T00:00:00,382.222
2011-02-03T00:00:00,364.248
2011-02-04T00:00:00,352.855
2011-02-05T00:00:00,345.899
2011-02-06T00:00:00,343.918
2011-02-07T00:00:00,323.592
2011-02-08T00:00:00,314.879
2011-02-09T00:00:00,309.181
2011-02-10T00:00:00,318.394
2011-02-11T00:00:00,314.356
2011-02-12T00:00:00,303.08
2011-02-13T00:00:00,284.697
2011-02-14T00:00:00,282.541
2011-02-15T00:00:00,283.6
2011-02-16T00:00:00,283.708
2011-02-17T00:00:00,286.995
2011-02-18T00:00:00,278.569
2011-02-19T00:00:00,275.569
2011-02-20T00:00:00,268.759
2011-02-21T00:00:00,267.235
2011-02-22T00:00:00,270.504
2011-02-23T00:00:00,248.99
2011-02-24T00:00:00,267.106
2011-02-25T00:00:00,269.538
2011-02-26T00:00:00,276.298
2011-02-27T00:00:00,281.818
2011-02-28T00:00:00,288.996
2011-03-01T00:00:00,290.344
2011-03-02T00:00:00,303.477
2011-03-03T00:00:00,299.895
2011-03-04T00:00:00,284.797
2011-03-05T00:00:00,267.318
2011-03-06T00:00:00,256.622
2011-03-07T00:00:00,249.092
2011-03-08T00:00:00,233.796
2011-03-09T00:00:00,234.535
2011-03-10T00:00:00,232.59
2011-03-11T00:00:00,220.093
2011-03-12T00:00:00,223.298
2011-03-13T00:00:00,216.989
2011-03-14T00:00:00,229.638
2011-03-15T00:00:00,231.343
2011-03-16T00:00:00,234.08
2011-03-17T00:00:00,249.186
2011-03-18T00:00:00,214.013
2011-03-19T00:00:00,214.515
2011-03-20T00:00:00,230.619
2011-03-21T00:00:00,230.322
2011-03-22T00:00:00,221.933
2011-03-23T00:00:00,213.692
2011-03-24T00:00:00,203.483
2011-03-25T00:00:00,208.113
2011-03-26T00:00:00,211.063
2011-03-27T00:00:00,213.107
2011-03-28T00:00:00,212.16
2011-03-29T00:00:00,213.607
2011-03-30T00:00:00,228.023
2011-03-31T00:00:00,229.02
2011-04-01T00:00:00,224.201
2011-04-02T00:00:00,217.62
2011-04-03T00:00:00,222.62
2011-04-04T00:00:00,224.117
2011-04-05T00:00:00,217.426
2011-04-06T00:00:00,212.611
2011-04-07T00:00:00,208.83
2011-04-08T00:00:00,200.252
2011-04-09T00:00:00,194.776
2011-04-10T00:00:00,190.192
2011-04-11T00:00:00,185.577
2011-04-12T00:00:00,179.162
2011-04-13T00:00:00,168.35
2011-04-14T00:00:00,170.839
2011-04-15T00:00:00,166.385
2011-04-16T00:00:00,166.926
2011-04-17T00:00:00,163.146
2011-04-18T00:00:00,160.609
2011-04-19T00:00:00,146.391
2011-04-20T00:00:00,148.834
2011-04-21T00:00:00,147.902
2011-04-22T00:00:00,141.316
2011-04-23T00:00:00,144.718
2011-04-24T00:00:00,143.439
2011-04-25T00:00:00,142.351
2011-04-26T00:00:00,145.666
2011-04-27T00:00:00,140.087
2011-04-28T00:00:00,132.336
2011-04-29T00:00:00,129.402
2011-04-30T00:00:00,136.615
2011-05-01T00:00:00,130.916
2011-05-02T00:00:00,132.453
2011-05-03T00:00:00,132.154
2011-05-04T00:00:00,125.84
2011-05-05T00:00:00,119.601
2011-05-06T00:00:00,102.852
2011-05-07T00:00:00,103.051
2011-05-08T00:00:00,108.712
2011-05-09T00:00:00,110.392
2011-05-10T00:00:00,104.101
2011-05-11T00:00:00,105.762
2011-05-12T00:00:00,102.114
2011-05-13T00:00:00,98.446
2011-05-14T00:00:00,102.244
2011-05-15T00:00:00,100.617
2011-05-16T00:00:00,100.045
2011-05-17T00:00:00,98.947
2011-05-18T00:00:00,97.184
2011-05-19T00:00:00,94.301
2011-05-20T00:00:00,92.629
2011-05-21T00:00:00,91.055
2011-05-22T00:00:00,88.473
2011-05-23T00:00:00,87.22
2011-05-24T00:00:00,80.968
2011-05-25T00:00:00,85.689
2011-05-26T00:00:00,82.341
2011-05-27T00:00:00,74.794
2011-05-28T00:00:00,65.763
2011-05-29T00:00:00,70.115
2011-05-30T00:00:00,75.187
2011-05-31T00:00:00,79.413
2011-06-01T00:00:00,93.971
2011-06-02T00:00:00,88.042
2011-06-03T00:00:00,83.625
2011-06-04T00:00:00,82.053
2011-06-05T00:00:00,117.027
2011-06-06T00:00:00,124.803
2011-06-07T00:00:00,120.603
2011-06-08T00:00:00,114.887
2011-06-09T00:00:00,100.593
2011-06-10T00:00:00,94.289
2011-06-11T00:00:00,89.228
2011-06-12T00:00:00,86.079
2011-06-13T00:00:00,90.774
2011-06-14T00:00:00,105.723
2011-06-15T00:00:00,90.332
2011-06-16T00:00:00,84.337
2011-06-17T00:00:00,82.3
2011-06-18T00:00:00,82.709
2011-06-19T00:00:00,80.136
2011-06-20T00:00:00,95.334
2011-06-21T00:00:00,106.063
2011-06-22T00:00:00,112.608
2011-06-23T00:00:00,103.558
2011-06-24T00:00:00,94.365
2011-06-25T00:00:00,89.943
2011-06-26T00:00:00,91.555
2011-06-27T00:00:00,88.658
2011-06-28T00:00:00,92.283
2011-06-29T00:00:00,82.455
2011-06-30T00:00:00,85.826
2011-07-01T00:00:00,83.63
2011-07-02T00:00:00,75.731
2011-07-03T00:00:00,72.36
2011-07-04T00:00:00,73.881
2011-07-05T00:00:00,75.823
2011-07-06T00:00:00,74.182
2011-07-07T00:00:00,75.089
2011-07-08T00:00:00,75.544
2011-07-09T00:00:00,71.796
2011-07-10T00:00:00,71.509
2011-07-11T00:00:00,73.29
2011-07-12T00:00:00,78.219
2011-07-13T00:00:00,77.555
2011-07-14T00:00:00,76.909
2011-07-15T00:00:00,83.233
2011-07-16T00:00:00,84.736
2011-07-17T00:00:00,112.803
2011-07-18T00:00:00,110.728
2011-07-19T00:00:00,198.136
2011-07-20T00:00:00,140.597
2011-07-21T00:00:00,157.658
2011-07-22T00:00:00,144.156
2011-07-23T00:00:00,123.419
2011-07-24T00:00:00,130.121
2011-07-25T00:00:00,122.049
2011-07-26T00:00:00,120.701
2011-07-27T00:00:00,118.846
2011-07-28T00:00:00,109.177
2011-07-29T00:00:00,115.268
2011-07-30T00:00:00,110.882
2011-07-31T00:00:00,109.142
2011-08-01T00:00:00,101.53
2011-08-02T00:00:00,98.345
2011-08-03T00:00:00,121.365
2011-08-04T00:00:00,106.877
2011-08-05T00:00:00,148.25
2011-08-06T00:00:00,132.948
2011-08-07T00:00:00,128.097
2011-08-08T00:00:00,128.115
2011-08-09T00:00:00,152.325
2011-08-10T00:00:00,122.41
2011-08-11T00:00:00,130.778
2011-08-12T00:00:00,123.399
2011-08-13T00:00:00,117.237
2011-08-14T00:00:00,127.336
2011-08-15T00:00:00,127.583
2011-08-16T00:00:00,121.894
2011-08-17T00:00:00,147.107
2011-08-18T00:00:00,129.115
2011-08-19T00:00:00,116.517
2011-08-20T00:00:00,109.679
2011-08-21T00:00:00,116.701
2011-08-22T00:00:00,122.804
2011-08-23T00:00:00,116.477
2011-08-24T00:00:00,113.695
2011-08-25T00:00:00,104.067
2011-08-26T00:00:00,179.381
2011-08-27T00:00:00,178.31
2011-08-28T00:00:00,141.103
2011-08-29T00:00:00,155.358
2011-08-30T00:00:00,152.302
2011-08-31T00:00:00,146.826
2011-09-01T00:00:00,129.407
2011-09-02T00:00:00,114.94
2011-09-03T00:00:00,152.712
2011-09-04T00:00:00,152.333
2011-09-05T00:00:00,139.465
2011-09-06T00:00:00,120.23
2011-09-07T00:00:00,124.549
2011-09-08T00:00:00,118.88
2011-09-09T00:00:00,106.992
2011-09-10T00:00:00,106.708
2011-09-11T00:00:00,114.981
2011-09-12T00:00:00,123.541
2011-09-13T00:00:00,118.746
2011-09-14T00:00:00,114.349
2011-09-15T00:00:00,115.129
2011-09-16T00:00:00,112.584
2011-09-17T00:00:00,111.407
2011-09-18T00:00:00,116.3
2011-09-19T00:00:00,120.663
2011-09-20T00:00:00,115.254
2011-09-21T00:00:00,112.658
2011-09-22T00:00:00,107.06
2011-09-23T00:00:00,107.825
2011-09-24T00:00:00,108.318
2011-09-25T00:00:00,109.185
2011-09-26T00:00:00,111.81
2011-09-27T00:00:00,109.556
2011-09-28T00:00:00,102.171
2011-09-29T00:00:00,90.679
2011-09-30T00:00:00,99.286
2011-10-01T00:00:00,97.147
2011-10-02T00:00:00,94.508
2011-10-03T00:00:00,95.893
2011-10-04T00:00:00,94.372
2011-10-05T00:00:00,94.211
2011-10-06T00:00:00,93.367
2011-10-07T00:00:00,96.13
2011-10-08T00:00:00,97.099
2011-10-09T00:00:00,104.219
2011-10-10T00:00:00,110.23
2011-10-11T00:00:00,110.026
2011-10-12T00:00:00,109.399
2011-10-13T00:00:00,112.799
2011-10-14T00:00:00,108.406
2011-10-15T00:00:00,107.892
2011-10-16T00:00:00,105.82
2011-10-17T00:00:00,103.016
2011-10-18T00:00:00,103.279
2011-10-19T00:00:00,120.92
2011-10-20T00:00:00,119.051
2011-10-21T00:00:00,110.133
2011-10-22T00:00:00,110.271
2011-10-23T00:00:00,108.969
2011-10-24T00:00:00,114.097
2011-10-25T00:00:00,129.649
2011-10-26T00:00:00,123.618
2011-10-27T00:00:00,131.469
2011-10-28T00:00:00,122.028
2011-10-29T00:00:00,118.99
2011-10-30T00:00:00,119.517
2011-10-31T00:00:00,118.55
2011-11-01T00:00:00,116.321
2011-11-02T00:00:00,118.138
2011-11-03T00:00:00,113.34
2011-11-04T00:00:00,125.309
2011-11-05T00:00:00,133.602
2011-11-06T00:00:00,130.651
2011-11-07T00:00:00,179.932
2011-11-08T00:00:00,200.683
2011-11-09T00:00:00,160.149
2011-11-10T00:00:00,157.0
2011-11-11T00:00:00,168.431
2011-11-12T00:00:00,154.651
2011-11-13T00:00:00,151.622
2011-11-14T00:00:00,146.42
2011-11-15T00:00:00,134.102
2011-11-16T00:00:00,126.957
2011-11-17T00:00:00,123.16
2011-11-18T00:00:00,117.028
2011-11-19T00:00:00,93.113
2011-11-20T00:00:00,95.767
2011-11-21T00:00:00,114.054
2011-11-22T00:00:00,108.073
2011-11-23T00:00:00,106.16
2011-11-24T00:00:00,102.679
2011-11-25T00:00:00,102.846
2011-11-26T00:00:00,100.897
2011-11-27T00:00:00,99.134
2011-11-28T00:00:00,98.944
2011-11-29T00:00:00,91.834
2011-11-30T00:00:00,85.067
2011-12-01T00:00:00,85.853
2011-12-02T00:00:00,84.867
2011-12-03T00:00:00,81.499
2011-12-04T00:00:00,90.424
2011-12-05T00:00:00,121.906
2011-12-06T00:00:00,142.309
2011-12-07T00:00:00,208.306
2011-12-08T00:00:00,182.743
2011-12-09T00:00:00,226.01
2011-12-10T00:00:00,231.552
2011-12-11T00:00:00,252.615
2011-12-12T00:00:00,340.085
2011-12-13T00:00:00,348.943
2011-12-14T00:00:00,371.674
2011-12-15T00:00:00,330.392
2011-12-16T00:00:00,482.1
2011-12-17T00:00:00,630.465
2011-12-18T00:00:00,704.515
2011-12-19T00:00:00,723.967
2011-12-20T00:00:00,721.469
2011-12-21T00:00:00,676.918
2011-12-22T00:00:00,672.869
2011-12-23T00:00:00,709.379
2011-12-24T00:00:00,726.551
2011-12-25T00:00:00,720.052
2011-12-26T00:00:00,675.597
2011-12-27T00:00:00,644.94
2011-12-28T00:00:00,608.456
2011-12-29T00:00:00,584.917
2011-12-30T00:00:00,591.376
2011-12-31T00:00:00,595.822
2012-01-01T00:00:00,640.007
2012-01-02T00:00:00,767.863
2012-01-03T00:00:00,818.525
2012-01-04T00:00:00,843.59
2012-01-05T00:00:00,912.852
2012-01-06T00:00:00,942.956
2012-01-07T00:00:00,980.786
2012-01-08T00:00:00,994.221
2012-01-09T00:00:00,1000.716
2012-01-10T00:00:00,949.692
2012-01-11T00:00:00,877.396
2012-01-12T00:00:00,829.994
2012-01-13T00:00:00,809.354
2012-01-14T00:00:00,780.799
2012-01-15T00:00:00,764.256
2012-01-16T00:00:00,728.936
2012-01-17T00:00:00,676.855
2012-01-18T00:00:00,604.456
2012-01-19T00:00:00,534.733
2012-01-20T00:00:00,525.287
2012-01-21T00:00:00,472.916
2012-01-22T00:00:00,476.963
2012-01-23T00:00:00,542.638
2012-01-24T00:00:00,564.664
2012-01-25T00:00:00,577.477
2012-01-26T00:00:00,581.779
2012-01-27T00:00:00,590.877
2012-01-28T00:00:00,600.709
2012-01-29T00:00:00,595.661
2012-01-30T00:00:00,553.514
2012-01-31T00:00:00,507.874
2012-02-01T00:00:00,452.309
2012-02-02T00:00:00,421.038
2012-02-03T00:00:00,387.038
2012-02-04T00:00:00,339.368
2012-02-05T00:00:00,337.882
2012-02-06T00:00:00,298.465
2012-02-07T00:00:00,280.819
2012-02-08T00:00:00,282.277
2012-02-09T00:00:00,272.387
2012-02-10T00:00:00,264.66
2012-02-11T00:00:00,253.399
2012-02-12T00:00:00,234.181
2012-02-13T00:00:00,221.108
2012-02-14T00:00:00,212.764
2012-02-15T00:00:00,223.365
2012-02-16T00:00:00,215.635
2012-02-17T00:00:00,218.689
2012-02-18T00:00:00,230.995
2012-02-19T00:00:00,246.073
2012-02-20T00:00:00,244.822
2012-02-21T00:00:00,242.383
2012-02-22T00:00:00,241.104
2012-02-23T00:00:00,238.955
2012-02-24T00:00:00,235.559
2012-02-25T00:00:00,230.042
2012-02-26T00:00:00,226.91
2012-02-27T00:00:00,231.896
2012-02-28T00:00:00,234.329
2012-02-29T00:00:00,229.65
2012-03-01T00:00:00,224.601
2012-03-02T00:00:00,211.116
2012-03-03T00:00:00,214.936
2012-03-04T00:00:00,205.17
2012-03-05T00:00:00,199.806
2012-03-06T00:00:00,206.597
2012-03-07T00:00:00,211.201
2012-03-08T00:00:00,231.653
2012-03-09T00:00:00,235.743
2012-03-10T00:00:00,229.02
2012-03-11T00:00:00,229.866
2012-03-12T00:00:00,228.788
2012-03-13T00:00:00,221.477
2012-03-14T00:00:00,216.927
2012-03-15T00:00:00,209.884
2012-03-16T00:00:00,204.793
2012-03-17T00:00:00,197.326
2012-03-18T00:00:00,195.965
2012-03-19T00:00:00,201.719
2012-03-20T00:00:00,203.031
2012-03-21T00:00:00,218.094
2012-03-22T00:00:00,219.8
2012-03-23T00:00:00,220.162
2012-03-24T00:00:00,214.819
2012-03-25T00:00:00,208.925
2012-03-26T00:00:00,183.658
2012-03-27T00:00:00,194.344
2012-03-28T00:00:00,190.587
2012-03-29T00:00:00,174.125
2012-03-30T00:00:00,181.406
2012-03-31T00:00:00,178.283
2012-04-01T00:00:00,175.056
2012-04-02T00:00:00,169.862
2012-04-03T00:00:00,166.792
2012-04-04T00:00:00,164.648
2012-04-05T00:00:00,156.507
2012-04-06T00:00:00,147.168
2012-04-07T00:00:00,156.488
2012-04-08T00:00:00,159.72
2012-04-09T00:00:00,157.698
2012-04-10T00:00:00,161.139
2012-04-11T00:00:00,163.24
2012-04-12T00:00:00,160.856
2012-04-13T00:00:00,154.127
2012-04-14T00:00:00,152.778
2012-04-15T00:00:00,151.971
2012-04-16T00:00:00,150.092
2012-04-17T00:00:00,142.858
2012-04-18T00:00:00,145.67
2012-04-19T00:00:00,158.608
2012-04-20T00:00:00,154.255
2012-04-21T00:00:00,154.725
2012-04-22T00:00:00,154.243
2012-04-23T00:00:00,180.389
2012-04-24T00:00:00,200.83
2012-04-25T00:00:00,244.113
2012-04-26T00:00:00,237.552
2012-04-27T00:00:00,345.46
2012-04-28T00:00:00,440.356
2012-04-29T00:00:00,469.838
2012-04-30T00:00:00,491.324
2012-05-01T00:00:00,474.37
2012-05-02T00:00:00,483.043
2012-05-03T00:00:00,429.168
2012-05-04T00:00:00,521.733
2012-05-05T00:00:00,618.677
2012-05-06T00:00:00,678.804
2012-05-07T00:00:00,679.672
2012-05-08T00:00:00,657.03
2012-05-09T00:00:00,615.746
2012-05-10T00:00:00,574.83
2012-05-11T00:00:00,554.288
2012-05-12T00:00:00,507.102
2012-05-13T00:00:00,492.412
2012-05-14T00:00:00,482.046
2012-05-15T00:00:00,439.632
2012-05-16T00:00:00,454.563
2012-05-17T00:00:00,419.851
2012-05-18T00:00:00,409.11
2012-05-19T00:00:00,398.783
2012-05-20T00:00:00,383.357
2012-05-21T00:00:00,400.369
2012-05-22T00:00:00,425.573
2012-05-23T00:00:00,513.448
2012-05-24T00:00:00,528.617
2012-05-25T00:00:00,529.413
2012-05-26T00:00:00,440.874
2012-05-27T00:00:00,419.951
2012-05-28T00:00:00,393.873
2012-05-29T00:00:00,347.569
2012-05-30T00:00:00,327.035
2012-05-31T00:00:00,303.701
2012-06-01T00:00:00,280.292
2012-06-02T00:00:00,249.878
2012-06-03T00:00:00,289.898
2012-06-04T00:00:00,266.645
2012-06-05T00:00:00,243.216
2012-06-06T00:00:00,236.182
2012-06-07T00:00:00,238.264
2012-06-08T00:00:00,240.892
2012-06-09T00:00:00,236.201
2012-06-10T00:00:00,221.278
2012-06-11T00:00:00,219.922
2012-06-12T00:00:00,217.119
2012-06-13T00:00:00,206.958
2012-06-14T00:00:00,192.528
2012-06-15T00:00:00,203.444
2012-06-16T00:00:00,217.212
2012-06-17T00:00:00,208.113
2012-06-18T00:00:00,231.688
2012-06-19T00:00:00,184.644
2012-06-20T00:00:00,211.646
2012-06-21T00:00:00,269.476
2012-06-22T00:00:00,266.653
2012-06-23T00:00:00,257.51
2012-06-24T00:00:00,237.355
2012-06-25T00:00:00,218.388
2012-06-26T00:00:00,189.103
2012-06-27T00:00:00,185.755
2012-06-28T00:00:00,181.118
2012-06-29T00:00:00,181.745
2012-06-30T00:00:00,175.266
2012-07-01T00:00:00,171.969
2012-07-02T00:00:00,168.639
2012-07-03T00:00:00,153.365
2012-07-04T00:00:00,163.569
2012-07-05T00:00:00,191.378
2012-07-06T00:00:00,220.578
2012-07-07T00:00:00,223.8
2012-07-08T00:00:00,276.24
2012-07-09T00:00:00,309.663
2012-07-10T00:00:00,189.069
2012-07-11T00:00:00,201.215
2012-07-12T00:00:00,196.292
2012-07-13T00:00:00,215.201
2012-07-14T00:00:00,265.736
2012-07-15T00:00:00,314.444
2012-07-16T00:00:00,256.767
2012-07-17T00:00:00,222.483
2012-07-18T00:00:00,216.635
2012-07-19T00:00:00,193.164
2012-07-20T00:00:00,176.378
2012-07-21T00:00:00,178.299
2012-07-22T00:00:00,176.269
2012-07-23T00:00:00,162.131
2012-07-24T00:00:00,157.444
2012-07-25T00:00:00,150.67
2012-07-26T00:00:00,143.236
2012-07-27T00:00:00,148.594
2012-07-28T00:00:00,144.149
2012-07-29T00:00:00,145.108
2012-07-30T00:00:00,146.177
2012-07-31T00:00:00,142.56
2012-08-01T00:00:00,144.427
2012-08-02T00:00:00,136.037
2012-08-03T00:00:00,136.34
2012-08-04T00:00:00,135.993
2012-08-05T00:00:00,136.722
2012-08-06T00:00:00,138.061
2012-08-07T00:00:00,133.712
2012-08-08T00:00:00,129.856
2012-08-09T00:00:00,130.392
2012-08-10T00:00:00,123.866
2012-08-11T00:00:00,124.134
2012-08-12T00:00:00,120.038
2012-08-13T00:00:00,121.608
2012-08-14T00:00:00,120.08
2012-08-15T00:00:00,117.088
2012-08-16T00:00:00,117.982
2012-08-17T00:00:00,116.132
2012-08-18T00:00:00,113.719
2012-08-19T00:00:00,113.333
2012-08-20T00:00:00,111.125
2012-08-21T00:00:00,110.263
2012-08-22T00:00:00,105.236
2012-08-23T00:00:00,101.443
2012-08-24T00:00:00,100.699
2012-08-25T00:00:00,103.491
2012-08-26T00:00:00,103.012
2012-08-27T00:00:00,102.268
2012-08-28T00:00:00,100.939
2012-08-29T00:00:00,102.208
2012-08-30T00:00:00,96.349
2012-08-31T00:00:00,93.115
2012-09-01T00:00:00,96.001
2012-09-02T00:00:00,96.913
2012-09-03T00:00:00,100.662
2012-09-04T00:00:00,101.639
2012-09-05T00:00:00,102.779
2012-09-06T00:00:00,101.282
2012-09-07T00:00:00,97.838
2012-09-08T00:00:00,97.276
2012-09-09T00:00:00,97.658
2012-09-10T00:00:00,96.851
2012-09-11T00:00:00,105.783
2012-09-12T00:00:00,107.837
2012-09-13T00:00:00,114.998
2012-09-14T00:00:00,112.137
2012-09-15T00:00:00,110.165
2012-09-16T00:00:00,108.118
2012-09-17T00:00:00,110.396
2012-09-18T00:00:00,106.133
2012-09-19T00:00:00,104.765
2012-09-20T00:00:00,95.715
2012-09-21T00:00:00,101.102
2012-09-22T00:00:00,107.245
2012-09-23T00:00:00,107.611
2012-09-24T00:00:00,138.597
2012-09-25T00:00:00,124.091
2012-09-26T00:00:00,138.667
2012-09-27T00:00:00,167.892
2012-09-28T00:00:00,133.83
2012-09-29T00:00:00,137.844
2012-09-30T00:00:00,133.594
2012-10-01T00:00:00,136.384
2012-10-02T00:00:00,135.366
2012-10-03T00:00:00,136.938
2012-10-04T00:00:00,154.474
2012-10-05T00:00:00,155.278
2012-10-06T00:00:00,144.189
2012-10-07T00:00:00,138.503
2012-10-08T00:00:00,141.142
2012-10-09T00:00:00,175.233
2012-10-10T00:00:00,189.604
2012-10-11T00:00:00,209.558
2012-10-12T00:00:00,239.581
2012-10-13T00:00:00,254.781
2012-10-14T00:00:00,281.128
2012-10-15T00:00:00,367.947
2012-10-16T00:00:00,430.248
2012-10-17T00:00:00,367.967
2012-10-18T00:00:00,355.363
2012-10-19T00:00:00,345.767
2012-10-20T00:00:00,346.414
2012-10-21T00:00:00,334.291
2012-10-22T00:00:00,275.427
2012-10-23T00:00:00,291.906
2012-10-24T00:00:00,260.493
2012-10-25T00:00:00,252.757
2012-10-26T00:00:00,229.531
2012-10-27T00:00:00,217.198
2012-10-28T00:00:00,218.788
2012-10-29T00:00:00,224.243
2012-10-30T00:00:00,238.606
2012-10-31T00:00:00,235.584
2012-11-01T00:00:00,233.014
2012-11-02T00:00:00,235.656
2012-11-03T00:00:00,246.722
2012-11-04T00:00:00,249.955
2012-11-05T00:00:00,366.884
2012-11-06T00:00:00,420.647
2012-11-07T00:00:00,451.964
2012-11-08T00:00:00,434.019
2012-11-09T00:00:00,406.941
2012-11-10T00:00:00,419.711
2012-11-11T00:00:00,428.203
2012-11-12T00:00:00,421.591
2012-11-13T00:00:00,418.032
2012-11-14T00:00:00,394.763
2012-11-15T00:00:00,374.105
2012-11-16T00:00:00,362.067
2012-11-17T00:00:00,351.549
2012-11-18T00:00:00,340.719
2012-11-19T00:00:00,315.858
2012-11-20T00:00:00,279.33
2012-11-21T00:00:00,288.337
2012-11-22T00:00:00,262.681
2012-11-23T00:00:00,245.814
2012-11-24T00:00:00,227.134
2012-11-25T00:00:00,221.938
2012-11-26T00:00:00,213.837
2012-11-27T00:00:00,202.446
2012-11-28T00:00:00,201.47
2012-11-29T00:00:00,192.601
2012-11-30T00:00:00,178.25
2012-12-01T00:00:00,186.535
2012-12-02T00:00:00,168.906
2012-12-03T00:00:00,167.019
2012-12-04T00:00:00,189.158
2012-12-05T00:00:00,265.866
2012-12-06T00:00:00,333.431
2012-12-07T00:00:00,314.269
2012-12-08T00:00:00,375.087
2012-12-09T00:00:00,338.819
2012-12-10T00:00:00,345.233
2012-12-11T00:00:00,343.531
2012-12-12T00:00:00,329.257
2012-12-13T00:00:00,331.556
2012-12-14T00:00:00,363.818
2012-12-15T00:00:00,377.021
2012-12-16T00:00:00,434.99
2012-12-17T00:00:00,480.498
2012-12-18T00:00:00,554.529
2012-12-19T00:00:00,577.124
2012-12-20T00:00:00,641.736
2012-12-21T00:00:00,677.097
2012-12-22T00:00:00,742.25
2012-12-23T00:00:00,795.406
2012-12-24T00:00:00,876.854
2012-12-25T00:00:00,845.667
2012-12-26T00:00:00,788.455
2012-12-27T00:00:00,752.976
2012-12-28T00:00:00,784.007
2012-12-29T00:00:00,844.712
2012-12-30T00:00:00,869.462
2012-12-31T00:00:00,852.153
2013-01-01T00:00:00,836.583
2013-01-02T00:00:00,859.785
2013-01-03T00:00:00,855.201
2013-01-04T00:00:00,839.243
2013-01-05T00:00:00,786.559
2013-01-06T00:00:00,779.391
2013-01-07T00:00:00,746.637
2013-01-08T00:00:00,718.069
2013-01-09T00:00:00,672.132
2013-01-10T00:00:00,631.606
2013-01-11T00:00:00,624.55
2013-01-12T00:00:00,641.657
2013-01-13T00:00:00,688.733
2013-01-14T00:00:00,645.403
2013-01-15T00:00:00,592.307
2013-01-16T00:00:00,563.268
2013-01-17T00:00:00,493.286
2013-01-18T00:00:00,460.344
2013-01-19T00:00:00,461.705
2013-01-20T00:00:00,447.552
2013-01-21T00:00:00,487.951
2013-01-22T00:00:00,556.167
2013-01-23T00:00:00,579.372
2013-01-24T00:00:00,585.639
2013-01-25T00:00:00,582.75
2013-01-26T00:00:00,560.726
2013-01-27T00:00:00,532.979
2013-01-28T00:00:00,579.83
2013-01-29T00:00:00,608.267
2013-01-30T00:00:00,632.527
2013-01-31T00:00:00,661.807
2013-02-01T00:00:00,714.983
2013-02-02T00:00:00,859.802
2013-02-03T00:00:00,1000.831
2013-02-04T00:00:00,1050.944
2013-02-05T00:00:00,1094.478
2013-02-06T00:00:00,1130.242
2013-02-07T00:00:00,1138.479
2013-02-08T00:00:00,1150.114
2013-02-09T00:00:00,1154.701
2013-02-10T00:00:00,1148.181
2013-02-11T00:00:00,1144.612
2013-02-12T00:00:00,1147.633
2013-02-13T00:00:00,1145.466
2013-02-14T00:00:00,1103.951
2013-02-15T00:00:00,1028.536
2013-02-16T00:00:00,977.104
2013-02-17T00:00:00,949.625
2013-02-18T00:00:00,906.641
2013-02-19T00:00:00,832.526
2013-02-20T00:00:00,784.182
2013-02-21T00:00:00,746.963
2013-02-22T00:00:00,698.521
2013-02-23T00:00:00,691.323
2013-02-24T00:00:00,667.271
2013-02-25T00:00:00,631.788
2013-02-26T00:00:00,606.757
2013-02-27T00:00:00,581.919
2013-02-28T00:00:00,544.14
2013-03-01T00:00:00,548.52
2013-03-02T00:00:00,536.44
2013-03-03T00:00:00,500.422
2013-03-04T00:00:00,478.965
2013-03-05T00:00:00,430.779
2013-03-06T00:00:00,415.635
2013-03-07T00:00:00,373.829
2013-03-08T00:00:00,383.878
2013-03-09T00:00:00,383.184
2013-03-10T00:00:00,391.854
2013-03-11T00:00:00,405.503
2013-03-12T00:00:00,501.722
2013-03-13T00:00:00,592.76
2013-03-14T00:00:00,572.204
2013-03-15T00:00:00,545.844
