date,discharge_m3_per_s
1883-10-01T00:00:00,64.8
1883-10-02T00:00:00,63.8
1883-10-03T00:00:00,66.6
1883-10-04T00:00:00,62.8
1883-10-05T00:00:00,60.2
1883-10-06T00:00:00,58.9
1883-10-07T00:00:00,60.2
1883-10-08T00:00:00,48.8
1883-10-09T00:00:00,39.6
1883-10-10T00:00:00,39.0
1883-10-11T00:00:00,40.5
1883-10-12T00:00:00,40.3
1883-10-13T00:00:00,40.3
1883-10-14T00:00:00,40.7
1883-10-15T00:00:00,38.8
1883-10-16T00:00:00,46.3
1883-10-17T00:00:00,74.7
1883-10-18T00:00:00,84.4
1883-10-19T00:00:00,82.2
1883-10-20T00:00:00,80.2
1883-10-21T00:00:00,72.4
1883-10-22T00:00:00,63.0
1883-10-23T00:00:00,57.0
1883-10-24T00:00:00,49.4
1883-10-25T00:00:00,53.6
1883-10-26T00:00:00,61.9
1883-10-27T00:00:00,55.7
1883-10-28T00:00:00,54.2
1883-10-29T00:00:00,57.3
1883-10-30T00:00:00,57.3
1883-10-31T00:00:00,47.4
1883-11-01T00:00:00,46.7
1883-11-02T00:00:00,48.7
1883-11-03T00:00:00,45.8
1883-11-04T00:00:00,48.7
1883-11-05T00:00:00,50.1
1883-11-06T00:00:00,65.2
1883-11-07T00:00:00,102.0
1883-11-08T00:00:00,111.0
1883-11-09T00:00:00,110.0
1883-11-10T00:00:00,110.0
1883-11-11T00:00:00,103.0
1883-11-12T00:00:00,88.4
1883-11-13T00:00:00,72.7
1883-11-14T00:00:00,63.5
1883-11-15T00:00:00,61.7
1883-11-16T00:00:00,57.5
1883-11-17T00:00:00,66.7
1883-11-18T00:00:00,83.7
1883-11-19T00:00:00,101.0
1883-11-20T00:00:00,103.0
1883-11-21T00:00:00,103.0
1883-11-22T00:00:00,103.0
1883-11-23T00:00:00,105.0
1883-11-24T00:00:00,125.0
1883-11-25T00:00:00,159.0
1883-11-26T00:00:00,187.0
1883-11-27T00:00:00,220.0
1883-11-28T00:00:00,201.0
1883-11-29T00:00:00,168.0
1883-11-30T00:00:00,143.0
1883-12-01T00:00:00,125.0
1883-12-02T00:00:00,117.0
1883-12-03T00:00:00,113.0
1883-12-04T00:00:00,112.0
1883-12-05T00:00:00,103.0
1883-12-06T00:00:00,97.3
1883-12-07T00:00:00,86.6
1883-12-08T00:00:00,68.9
1883-12-09T00:00:00,73.4
1883-12-10T00:00:00,71.3
1883-12-11T00:00:00,75.8
1883-12-12T00:00:00,89.3
1883-12-13T00:00:00,93.7
1883-12-14T00:00:00,88.6
1883-12-15T00:00:00,84.5
1883-12-16T00:00:00,79.5
1883-12-17T00:00:00,75.8
1883-12-18T00:00:00,73.9
1883-12-19T00:00:00,72.1
1883-12-20T00:00:00,64.3
1883-12-21T00:00:00,63.8
1883-12-22T00:00:00,61.5
1883-12-23T00:00:00,59.0
1883-12-24T00:00:00,61.5
1883-12-25T00:00:00,59.0
1883-12-26T00:00:00,54.9
1883-12-27T00:00:00,58.5
1883-12-28T00:00:00,56.5
1883-12-29T00:00:00,58.8
1883-12-30T00:00:00,58.5
1883-12-31T00:00:00,57.9
1884-01-01T00:00:00,54.2
1884-01-02T00:00:00,48.7
1884-01-03T00:00:00,47.3
1884-01-04T00:00:00,54.2
1884-01-05T00:00:00,52.3
1884-01-06T00:00:00,79.4
1884-01-07T00:00:00,92.6
1884-01-08T00:00:00,92.6
1884-01-09T00:00:00,83.9
1884-01-10T00:00:00,86.0
1884-01-11T00:00:00,67.1
1884-01-12T00:00:00,67.1
1884-01-13T00:00:00,63.4
1884-01-14T00:00:00,59.4
1884-01-15T00:00:00,57.6
1884-01-16T00:00:00,65.5
1884-01-17T00:00:00,59.7
1884-01-18T00:00:00,57.6
1884-01-19T00:00:00,56.0
1884-01-20T00:00:00,57.6
1884-01-21T00:00:00,53.9
1884-01-22T00:00:00,48.9
1884-01-23T00:00:00,50.5
1884-01-24T00:00:00,65.2
1884-01-25T00:00:00,85.7
1884-01-26T00:00:00,88.6
1884-01-27T00:00:00,137.0
1884-01-28T00:00:00,213.0
1884-01-29T00:00:00,176.0
1884-01-30T00:00:00,170.0
1884-01-31T00:00:00,160.0
1884-02-01T00:00:00,183.0
1884-02-02T00:00:00,213.0
1884-02-03T00:00:00,227.0
1884-02-04T00:00:00,210.0
1884-02-05T00:00:00,193.0
1884-02-06T00:00:00,182.0
1884-02-07T00:00:00,145.0
1884-02-08T00:00:00,142.0
1884-02-09T00:00:00,118.0
1884-02-10T00:00:00,118.0
1884-02-11T00:00:00,123.0
1884-02-12T00:00:00,142.0
1884-02-13T00:00:00,148.0
1884-02-14T00:00:00,142.0
1884-02-15T00:00:00,113.0
1884-02-16T00:00:00,91.3
1884-02-17T00:00:00,91.3
1884-02-18T00:00:00,83.6
1884-02-19T00:00:00,81.8
1884-02-20T00:00:00,83.9
1884-02-21T00:00:00,90.7
1884-02-22T00:00:00,97.6
1884-02-23T00:00:00,118.0
1884-02-24T00:00:00,142.0
1884-02-25T00:00:00,120.0
1884-02-26T00:00:00,107.0
1884-02-27T00:00:00,90.7
1884-02-28T00:00:00,79.4
1884-02-29T00:00:00,70.7
1884-03-01T00:00:00,71.3
1884-03-02T00:00:00,69.4
1884-03-03T00:00:00,69.4
1884-03-04T00:00:00,67.1
1884-03-05T00:00:00,137.0
1884-03-06T00:00:00,203.0
1884-03-07T00:00:00,176.0
1884-03-08T00:00:00,163.0
1884-03-09T00:00:00,142.0
1884-03-10T00:00:00,142.0
1884-03-11T00:00:00,142.0
1884-03-12T00:00:00,173.0
1884-03-13T00:00:00,170.0
1884-03-14T00:00:00,137.0
1884-03-15T00:00:00,123.0
1884-03-16T00:00:00,120.0
1884-03-17T00:00:00,103.0
1884-03-18T00:00:00,92.8
1884-03-19T00:00:00,90.7
1884-03-20T00:00:00,82.1
1884-03-21T00:00:00,79.4
1884-03-22T00:00:00,73.1
1884-03-23T00:00:00,75.7
1884-03-24T00:00:00,67.1
1884-03-25T00:00:00,59.4
1884-03-26T00:00:00,65.5
1884-03-27T00:00:00,63.6
1884-03-28T00:00:00,48.9
1884-03-29T00:00:00,63.6
1884-03-30T00:00:00,59.4
1884-03-31T00:00:00,59.4
1884-04-01T00:00:00,56.0
1884-04-02T00:00:00,57.6
1884-04-03T00:00:00,61.3
1884-04-04T00:00:00,85.7
1884-04-05T00:00:00,75.7
1884-04-06T00:00:00,75.7
1884-04-07T00:00:00,79.4
1884-04-08T00:00:00,103.0
1884-04-09T00:00:00,107.0
1884-04-10T00:00:00,95.2
1884-04-11T00:00:00,61.3
1884-04-12T00:00:00,73.1
1884-04-13T00:00:00,65.2
1884-04-14T00:00:00,59.4
1884-04-15T00:00:00,61.3
1884-04-16T00:00:00,54.2
1884-04-17T00:00:00,61.3
1884-04-18T00:00:00,57.6
1884-04-19T00:00:00,57.6
1884-04-20T00:00:00,56.0
1884-04-21T00:00:00,47.3
1884-04-22T00:00:00,52.3
1884-04-23T00:00:00,45.8
1884-04-24T00:00:00,37.9
1884-04-25T00:00:00,47.3
1884-04-26T00:00:00,52.3
1884-04-27T00:00:00,50.5
1884-04-28T00:00:00,48.9
1884-04-29T00:00:00,63.4
1884-04-30T00:00:00,50.5
1884-05-01T00:00:00,54.8
1884-05-02T00:00:00,60.1
1884-05-03T00:00:00,44.5
1884-05-04T00:00:00,53.0
1884-05-05T00:00:00,51.8
1884-05-06T00:00:00,51.8
1884-05-07T00:00:00,51.2
1884-05-08T00:00:00,48.4
1884-05-09T00:00:00,48.6
1884-05-10T00:00:00,46.5
1884-05-11T00:00:00,38.7
1884-05-12T00:00:00,40.0
1884-05-13T00:00:00,35.3
1884-05-14T00:00:00,36.1
1884-05-15T00:00:00,38.4
1884-05-16T00:00:00,36.8
1884-05-17T00:00:00,35.9
1884-05-18T00:00:00,35.5
1884-05-19T00:00:00,36.7
1884-05-20T00:00:00,33.1
1884-05-21T00:00:00,33.3
1884-05-22T00:00:00,33.4
1884-05-23T00:00:00,31.8
1884-05-24T00:00:00,28.1
1884-05-25T00:00:00,28.4
1884-05-26T00:00:00,24.7
1884-05-27T00:00:00,27.4
1884-05-28T00:00:00,28.1
1884-05-29T00:00:00,26.6
1884-05-30T00:00:00,25.6
1884-05-31T00:00:00,25.9
1884-06-01T00:00:00,27.5
1884-06-02T00:00:00,25.5
1884-06-03T00:00:00,26.1
1884-06-04T00:00:00,27.6
1884-06-05T00:00:00,26.2
1884-06-06T00:00:00,29.9
1884-06-07T00:00:00,47.4
1884-06-08T00:00:00,42.2
1884-06-09T00:00:00,47.0
1884-06-10T00:00:00,42.6
1884-06-11T00:00:00,32.8
1884-06-12T00:00:00,31.3
1884-06-13T00:00:00,31.3
1884-06-14T00:00:00,28.7
1884-06-15T00:00:00,28.0
1884-06-16T00:00:00,27.1
1884-06-17T00:00:00,24.7
1884-06-18T00:00:00,21.6
1884-06-19T00:00:00,24.0
1884-06-20T00:00:00,23.9
1884-06-21T00:00:00,22.8
1884-06-22T00:00:00,23.8
1884-06-23T00:00:00,18.3
1884-06-24T00:00:00,24.3
1884-06-25T00:00:00,23.4
1884-06-26T00:00:00,24.1
1884-06-27T00:00:00,22.7
1884-06-28T00:00:00,21.2
1884-06-29T00:00:00,15.2
1884-06-30T00:00:00,16.1
1884-07-01T00:00:00,20.4
1884-07-02T00:00:00,28.2
1884-07-03T00:00:00,26.1
1884-07-04T00:00:00,21.7
1884-07-05T00:00:00,20.9
1884-07-06T00:00:00,18.0
1884-07-07T00:00:00,20.1
1884-07-08T00:00:00,19.5
1884-07-09T00:00:00,19.7
1884-07-10T00:00:00,22.5
1884-07-11T00:00:00,20.3
1884-07-12T00:00:00,22.7
1884-07-13T00:00:00,27.0
1884-07-14T00:00:00,19.7
1884-07-15T00:00:00,20.3
1884-07-16T00:00:00,20.4
1884-07-17T00:00:00,21.1
1884-07-18T00:00:00,21.1
1884-07-19T00:00:00,21.1
1884-07-20T00:00:00,19.1
1884-07-21T00:00:00,20.7
1884-07-22T00:00:00,19.8
1884-07-23T00:00:00,19.2
1884-07-24T00:00:00,21.5
1884-07-25T00:00:00,21.8
1884-07-26T00:00:00,18.6
1884-07-27T00:00:00,19.2
1884-07-28T00:00:00,18.3
1884-07-29T00:00:00,21.3
1884-07-30T00:00:00,20.4
1884-07-31T00:00:00,21.1
1884-08-01T00:00:00,20.4
1884-08-02T00:00:00,17.6
1884-08-03T00:00:00,18.2
1884-08-04T00:00:00,17.3
1884-08-05T00:00:00,17.3
1884-08-06T00:00:00,18.0
1884-08-07T00:00:00,18.2
1884-08-08T00:00:00,16.9
1884-08-09T00:00:00,14.0
1884-08-10T00:00:00,16.1
1884-08-11T00:00:00,13.9
1884-08-12T00:00:00,15.4
1884-08-13T00:00:00,17.2
1884-08-14T00:00:00,16.7
1884-08-15T00:00:00,15.4
1884-08-16T00:00:00,14.4
1884-08-17T00:00:00,12.5
1884-08-18T00:00:00,11.6
1884-08-19T00:00:00,13.7
1884-08-20T00:00:00,13.9
1884-08-21T00:00:00,13.7
1884-08-22T00:00:00,12.6
1884-08-23T00:00:00,14.2
1884-08-24T00:00:00,12.0
1884-08-25T00:00:00,11.2
1884-08-26T00:00:00,12.1
1884-08-27T00:00:00,11.4
1884-08-28T00:00:00,14.4
1884-08-29T00:00:00,13.9
1884-08-30T00:00:00,12.5
1884-08-31T00:00:00,13.3
1884-09-01T00:00:00,14.2
1884-09-02T00:00:00,15.1
1884-09-03T00:00:00,16.4
1884-09-04T00:00:00,18.6
1884-09-05T00:00:00,27.5
1884-09-06T00:00:00,27.4
1884-09-07T00:00:00,24.2
1884-09-08T00:00:00,17.7
1884-09-09T00:00:00,18.4
1884-09-10T00:00:00,17.2
1884-09-11T00:00:00,18.4
1884-09-12T00:00:00,17.5
1884-09-13T00:00:00,16.7
1884-09-14T00:00:00,14.2
1884-09-15T00:00:00,12.8
1884-09-16T00:00:00,15.1
1884-09-17T00:00:00,15.4
1884-09-18T00:00:00,15.6
1884-09-19T00:00:00,15.6
1884-09-20T00:00:00,14.4
1884-09-21T00:00:00,15.6
1884-09-22T00:00:00,12.9
1884-09-23T00:00:00,16.7
1884-09-24T00:00:00,17.5
1884-09-25T00:00:00,15.6
1884-09-26T00:00:00,14.6
1884-09-27T00:00:00,14.9
1884-09-28T00:00:00,13.9
1884-09-29T00:00:00,13.3
1884-09-30T00:00:00,15.4
1884-10-01T00:00:00,15.6
1884-10-02T00:00:00,15.6
1884-10-03T00:00:00,16.4
1884-10-04T00:00:00,16.4
1884-10-05T00:00:00,14.6
1884-10-06T00:00:00,12.7
1884-10-07T00:00:00,16.2
1884-10-08T00:00:00,17.2
1884-10-09T00:00:00,16.7
1884-10-10T00:00:00,16.7
1884-10-11T00:00:00,20.2
1884-10-12T00:00:00,18.3
1884-10-13T00:00:00,14.0
1884-10-14T00:00:00,18.1
1884-10-15T00:00:00,18.1
1884-10-16T00:00:00,16.4
1884-10-17T00:00:00,15.6
1884-10-18T00:00:00,19.9
1884-10-19T00:00:00,15.4
1884-10-20T00:00:00,11.7
1884-10-21T00:00:00,13.7
1884-10-22T00:00:00,17.6
1884-10-23T00:00:00,16.2
1884-10-24T00:00:00,14.8
1884-10-25T00:00:00,14.7
1884-10-26T00:00:00,14.5
1884-10-27T00:00:00,12.4
1884-10-28T00:00:00,17.7
1884-10-29T00:00:00,17.9
1884-10-30T00:00:00,15.3
1884-10-31T00:00:00,16.1
1884-11-01T00:00:00,20.8
1884-11-02T00:00:00,15.3
1884-11-03T00:00:00,13.8
1884-11-04T00:00:00,19.6
1884-11-05T00:00:00,19.4
1884-11-06T00:00:00,20.3
1884-11-07T00:00:00,22.5
1884-11-08T00:00:00,20.9
1884-11-09T00:00:00,19.2
1884-11-10T00:00:00,18.1
1884-11-11T00:00:00,19.4
1884-11-12T00:00:00,17.6
1884-11-13T00:00:00,18.7
1884-11-14T00:00:00,18.7
1884-11-15T00:00:00,17.0
1884-11-16T00:00:00,16.2
1884-11-17T00:00:00,13.8
1884-11-18T00:00:00,17.7
1884-11-19T00:00:00,15.6
1884-11-20T00:00:00,15.6
1884-11-21T00:00:00,16.1
1884-11-22T00:00:00,15.8
1884-11-23T00:00:00,14.6
1884-11-24T00:00:00,13.2
1884-11-25T00:00:00,17.7
1884-11-26T00:00:00,17.2
1884-11-27T00:00:00,16.4
1884-11-28T00:00:00,16.9
1884-11-29T00:00:00,15.1
1884-11-30T00:00:00,14.6
1884-12-01T00:00:00,15.6
1884-12-02T00:00:00,23.9
1884-12-03T00:00:00,25.1
1884-12-04T00:00:00,26.5
1884-12-05T00:00:00,29.6
1884-12-06T00:00:00,36.0
1884-12-07T00:00:00,37.5
1884-12-08T00:00:00,42.6
1884-12-09T00:00:00,64.8
1884-12-10T00:00:00,51.4
1884-12-11T00:00:00,57.3
1884-12-12T00:00:00,53.3
1884-12-13T00:00:00,60.7
1884-12-14T00:00:00,41.2
1884-12-15T00:00:00,45.6
1884-12-16T00:00:00,44.1
1884-12-17T00:00:00,40.0
1884-12-18T00:00:00,47.1
1884-12-19T00:00:00,47.8
1884-12-20T00:00:00,63.4
1884-12-21T00:00:00,80.4
1884-12-22T00:00:00,78.1
1884-12-23T00:00:00,58.0
1884-12-24T00:00:00,43.5
1884-12-25T00:00:00,49.4
1884-12-26T00:00:00,37.5
1884-12-27T00:00:00,35.4
1884-12-28T00:00:00,34.2
1884-12-29T00:00:00,33.6
1884-12-30T00:00:00,31.5
1884-12-31T00:00:00,28.2
1885-01-01T00:00:00,30.0
1885-01-02T00:00:00,30.0
1885-01-03T00:00:00,30.0
1885-01-04T00:00:00,31.3
1885-01-05T00:00:00,31.3
1885-01-06T00:00:00,30.0
1885-01-07T00:00:00,30.0
1885-01-08T00:00:00,31.3
1885-01-09T00:00:00,31.3
1885-01-10T00:00:00,32.9
1885-01-11T00:00:00,58.1
1885-01-12T00:00:00,105.0
1885-01-13T00:00:00,73.6
1885-01-14T00:00:00,63.9
1885-01-15T00:00:00,51.0
1885-01-16T00:00:00,47.9
1885-01-17T00:00:00,44.4
1885-01-18T00:00:00,47.9
1885-01-19T00:00:00,46.3
1885-01-20T00:00:00,44.4
1885-01-21T00:00:00,44.4
1885-01-22T00:00:00,38.4
1885-01-23T00:00:00,38.4
1885-01-24T00:00:00,38.4
1885-01-25T00:00:00,30.0
1885-01-26T00:00:00,33.9
1885-01-27T00:00:00,32.6
1885-01-28T00:00:00,35.5
1885-01-29T00:00:00,39.2
1885-01-30T00:00:00,51.3
1885-01-31T00:00:00,95.5
1885-02-01T00:00:00,150.0
1885-02-02T00:00:00,172.0
1885-02-03T00:00:00,165.0
1885-02-04T00:00:00,156.0
1885-02-05T00:00:00,120.0
1885-02-06T00:00:00,148.0
1885-02-07T00:00:00,139.0
1885-02-08T00:00:00,139.0
1885-02-09T00:00:00,131.0
1885-02-10T00:00:00,153.0
1885-02-11T00:00:00,126.0
1885-02-12T00:00:00,105.0
1885-02-13T00:00:00,91.0
1885-02-14T00:00:00,84.2
1885-02-15T00:00:00,84.2
1885-02-16T00:00:00,86.3
1885-02-17T00:00:00,166.0
1885-02-18T00:00:00,226.0
1885-02-19T00:00:00,215.0
1885-02-20T00:00:00,165.0
1885-02-21T00:00:00,159.0
1885-02-22T00:00:00,150.0
1885-02-23T00:00:00,142.0
1885-02-24T00:00:00,103.0
1885-02-25T00:00:00,100.0
1885-02-26T00:00:00,97.8
1885-02-27T00:00:00,100.0
1885-02-28T00:00:00,136.0
1885-03-01T00:00:00,148.0
1885-03-02T00:00:00,126.0
1885-03-03T00:00:00,108.0
1885-03-04T00:00:00,139.0
1885-03-05T00:00:00,188.0
1885-03-06T00:00:00,188.0
1885-03-07T00:00:00,178.0
1885-03-08T00:00:00,136.0
1885-03-09T00:00:00,123.0
1885-03-10T00:00:00,118.0
1885-03-11T00:00:00,118.0
1885-03-12T00:00:00,100.0
1885-03-13T00:00:00,79.7
1885-03-14T00:00:00,71.8
1885-03-15T00:00:00,69.7
1885-03-16T00:00:00,63.9
1885-03-17T00:00:00,56.3
1885-03-18T00:00:00,61.8
1885-03-19T00:00:00,61.8
1885-03-20T00:00:00,61.8
1885-03-21T00:00:00,58.1
1885-03-22T00:00:00,58.1
1885-03-23T00:00:00,65.8
1885-03-24T00:00:00,120.0
1885-03-25T00:00:00,95.5
1885-03-26T00:00:00,77.6
1885-03-27T00:00:00,63.9
1885-03-28T00:00:00,63.9
1885-03-29T00:00:00,63.9
1885-03-30T00:00:00,61.8
1885-03-31T00:00:00,54.7
1885-04-01T00:00:00,51.3
1885-04-02T00:00:00,51.3
1885-04-03T00:00:00,51.3
1885-04-04T00:00:00,58.1
1885-04-05T00:00:00,69.7
1885-04-06T00:00:00,58.1
1885-04-07T00:00:00,61.8
1885-04-08T00:00:00,63.9
1885-04-09T00:00:00,61.8
1885-04-10T00:00:00,56.3
1885-04-11T00:00:00,61.8
1885-04-12T00:00:00,51.3
1885-04-13T00:00:00,38.1
1885-04-14T00:00:00,46.3
1885-04-15T00:00:00,49.4
1885-04-16T00:00:00,44.4
1885-04-17T00:00:00,51.0
1885-04-18T00:00:00,51.0
1885-04-19T00:00:00,51.0
1885-04-20T00:00:00,60.0
1885-04-21T00:00:00,65.8
1885-04-22T00:00:00,46.3
1885-04-23T00:00:00,40.0
1885-04-24T00:00:00,40.0
1885-04-25T00:00:00,51.0
1885-04-26T00:00:00,47.9
1885-04-27T00:00:00,41.3
1885-04-28T00:00:00,41.3
1885-04-29T00:00:00,41.3
1885-04-30T00:00:00,38.1
1885-05-01T00:00:00,40.8
1885-05-02T00:00:00,32.6
1885-05-03T00:00:00,38.1
1885-05-04T00:00:00,41.0
1885-05-05T00:00:00,41.0
1885-05-06T00:00:00,51.0
1885-05-07T00:00:00,51.0
1885-05-08T00:00:00,73.6
1885-05-09T00:00:00,65.8
1885-05-10T00:00:00,51.0
1885-05-11T00:00:00,49.2
1885-05-12T00:00:00,46.3
1885-05-13T00:00:00,41.3
1885-05-14T00:00:00,29.7
1885-05-15T00:00:00,29.7
1885-05-16T00:00:00,29.7
1885-05-17T00:00:00,38.1
1885-05-18T00:00:00,36.8
1885-05-19T00:00:00,27.4
1885-05-20T00:00:00,28.7
1885-05-21T00:00:00,33.9
1885-05-22T00:00:00,47.6
1885-05-23T00:00:00,61.8
1885-05-24T00:00:00,82.1
1885-05-25T00:00:00,61.8
1885-05-26T00:00:00,49.4
1885-05-27T00:00:00,38.4
1885-05-28T00:00:00,41.3
1885-05-29T00:00:00,44.4
1885-05-30T00:00:00,38.1
1885-05-31T00:00:00,47.9
1885-06-01T00:00:00,26.0
1885-06-02T00:00:00,26.0
1885-06-03T00:00:00,27.4
1885-06-04T00:00:00,30.0
1885-06-05T00:00:00,24.7
1885-06-06T00:00:00,22.4
1885-06-07T00:00:00,29.7
1885-06-08T00:00:00,22.6
1885-06-09T00:00:00,88.4
1885-06-10T00:00:00,79.7
1885-06-11T00:00:00,49.4
1885-06-12T00:00:00,40.0
1885-06-13T00:00:00,40.0
1885-06-14T00:00:00,28.7
1885-06-15T00:00:00,27.4
1885-06-16T00:00:00,26.0
1885-06-17T00:00:00,29.7
1885-06-18T00:00:00,20.5
1885-06-19T00:00:00,19.5
1885-06-20T00:00:00,23.7
1885-06-21T00:00:00,24.7
1885-06-22T00:00:00,24.7
1885-06-23T00:00:00,23.7
1885-06-24T00:00:00,23.7
1885-06-25T00:00:00,23.7
1885-06-26T00:00:00,23.7
1885-06-27T00:00:00,20.5
1885-06-28T00:00:00,19.5
1885-06-29T00:00:00,18.4
1885-06-30T00:00:00,19.5
1885-07-01T00:00:00,20.9
1885-07-02T00:00:00,20.7
1885-07-03T00:00:00,19.6
1885-07-04T00:00:00,19.8
1885-07-05T00:00:00,20.0
1885-07-06T00:00:00,17.3
1885-07-07T00:00:00,17.9
1885-07-08T00:00:00,17.9
1885-07-09T00:00:00,16.6
1885-07-10T00:00:00,17.2
1885-07-11T00:00:00,17.1
1885-07-12T00:00:00,15.5
1885-07-13T00:00:00,14.6
1885-07-14T00:00:00,16.3
1885-07-15T00:00:00,16.4
1885-07-16T00:00:00,16.0
1885-07-17T00:00:00,15.2
1885-07-18T00:00:00,14.9
1885-07-19T00:00:00,14.4
1885-07-20T00:00:00,13.7
1885-07-21T00:00:00,15.7
1885-07-22T00:00:00,15.2
1885-07-23T00:00:00,14.4
1885-07-24T00:00:00,14.4
1885-07-25T00:00:00,13.9
1885-07-26T00:00:00,13.0
1885-07-27T00:00:00,11.5
1885-07-28T00:00:00,13.3
1885-07-29T00:00:00,13.2
1885-07-30T00:00:00,12.5
1885-07-31T00:00:00,12.6
1885-08-01T00:00:00,10.9
1885-08-02T00:00:00,10.5
1885-08-03T00:00:00,8.73
1885-08-04T00:00:00,8.93
1885-08-05T00:00:00,10.9
1885-08-06T00:00:00,10.2
1885-08-07T00:00:00,10.6
1885-08-08T00:00:00,13.0
1885-08-09T00:00:00,11.5
1885-08-10T00:00:00,10.2
1885-08-11T00:00:00,13.2
1885-08-12T00:00:00,13.0
1885-08-13T00:00:00,13.0
1885-08-14T00:00:00,13.3
1885-08-15T00:00:00,11.1
1885-08-16T00:00:00,10.2
1885-08-17T00:00:00,8.9
1885-08-18T00:00:00,11.3
1885-08-19T00:00:00,12.2
1885-08-20T00:00:00,11.0
1885-08-21T00:00:00,10.0
1885-08-22T00:00:00,11.0
1885-08-23T00:00:00,11.0
1885-08-24T00:00:00,8.78
1885-08-25T00:00:00,12.2
1885-08-26T00:00:00,12.2
1885-08-27T00:00:00,12.0
1885-08-28T00:00:00,12.0
1885-08-29T00:00:00,11.3
1885-08-30T00:00:00,9.61
1885-08-31T00:00:00,10.2
1885-09-01T00:00:00,11.5
1885-09-02T00:00:00,13.2
1885-09-03T00:00:00,13.0
1885-09-04T00:00:00,13.5
1885-09-05T00:00:00,17.8
1885-09-06T00:00:00,15.6
1885-09-07T00:00:00,13.9
1885-09-08T00:00:00,19.3
1885-09-09T00:00:00,17.1
1885-09-10T00:00:00,18.5
1885-09-11T00:00:00,29.2
1885-09-12T00:00:00,42.2
1885-09-13T00:00:00,51.4
1885-09-14T00:00:00,25.0
1885-09-15T00:00:00,28.1
1885-09-16T00:00:00,17.1
1885-09-17T00:00:00,21.9
1885-09-18T00:00:00,21.3
1885-09-19T00:00:00,22.1
1885-09-20T00:00:00,19.8
1885-09-21T00:00:00,18.1
1885-09-22T00:00:00,20.5
1885-09-23T00:00:00,19.1
1885-09-24T00:00:00,18.7
1885-09-25T00:00:00,18.1
1885-09-26T00:00:00,17.1
1885-09-27T00:00:00,15.9
1885-09-28T00:00:00,14.3
1885-09-29T00:00:00,16.3
1885-09-30T00:00:00,18.3
1885-10-01T00:00:00,16.3
1885-10-02T00:00:00,15.5
1885-10-03T00:00:00,17.4
1885-10-04T00:00:00,22.4
1885-10-05T00:00:00,27.4
1885-10-06T00:00:00,18.4
1885-10-07T00:00:00,20.5
1885-10-08T00:00:00,19.5
1885-10-09T00:00:00,24.7
1885-10-10T00:00:00,27.1
1885-10-11T00:00:00,58.1
1885-10-12T00:00:00,41.3
1885-10-13T00:00:00,27.4
1885-10-14T00:00:00,30.0
1885-10-15T00:00:00,32.6
1885-10-16T00:00:00,23.7
1885-10-17T00:00:00,22.4
1885-10-18T00:00:00,27.4
1885-10-19T00:00:00,26.0
1885-10-20T00:00:00,30.0
1885-10-21T00:00:00,24.7
1885-10-22T00:00:00,24.7
1885-10-23T00:00:00,22.4
1885-10-24T00:00:00,38.4
1885-10-25T00:00:00,93.1
1885-10-26T00:00:00,51.0
1885-10-27T00:00:00,56.3
1885-10-28T00:00:00,69.7
1885-10-29T00:00:00,31.3
1885-10-30T00:00:00,31.3
1885-10-31T00:00:00,26.0
1885-11-01T00:00:00,69.7
1885-11-02T00:00:00,100.0
1885-11-03T00:00:00,77.6
1885-11-04T00:00:00,88.4
1885-11-05T00:00:00,131.0
1885-11-06T00:00:00,148.0
1885-11-07T00:00:00,128.0
1885-11-08T00:00:00,131.0
1885-11-09T00:00:00,153.0
1885-11-10T00:00:00,148.0
1885-11-11T00:00:00,113.0
1885-11-12T00:00:00,90.7
1885-11-13T00:00:00,75.7
1885-11-14T00:00:00,73.6
1885-11-15T00:00:00,65.8
1885-11-16T00:00:00,71.5
1885-11-17T00:00:00,51.0
1885-11-18T00:00:00,47.6
1885-11-19T00:00:00,51.0
1885-11-20T00:00:00,46.3
1885-11-21T00:00:00,47.6
1885-11-22T00:00:00,47.6
1885-11-23T00:00:00,49.4
1885-11-24T00:00:00,46.3
1885-11-25T00:00:00,65.8
1885-11-26T00:00:00,84.2
1885-11-27T00:00:00,95.5
1885-11-28T00:00:00,191.0
1885-11-29T00:00:00,204.0
1885-11-30T00:00:00,211.0
1885-12-01T00:00:00,218.0
1885-12-02T00:00:00,218.0
1885-12-03T00:00:00,211.0
1885-12-04T00:00:00,222.0
1885-12-05T00:00:00,225.0
1885-12-06T00:00:00,233.0
1885-12-07T00:00:00,240.0
1885-12-08T00:00:00,191.0
1885-12-09T00:00:00,156.0
1885-12-10T00:00:00,131.0
1885-12-11T00:00:00,120.0
1885-12-12T00:00:00,110.0
1885-12-13T00:00:00,102.0
1885-12-14T00:00:00,95.5
1885-12-15T00:00:00,82.1
1885-12-16T00:00:00,90.7
1885-12-17T00:00:00,86.0
1885-12-18T00:00:00,86.0
1885-12-19T00:00:00,77.6
1885-12-20T00:00:00,73.6
1885-12-21T00:00:00,69.7
1885-12-22T00:00:00,67.9
1885-12-23T00:00:00,65.8
1885-12-24T00:00:00,65.8
1885-12-25T00:00:00,60.0
1885-12-26T00:00:00,58.1
1885-12-27T00:00:00,56.3
1885-12-28T00:00:00,56.3
1885-12-29T00:00:00,52.6
1885-12-30T00:00:00,58.1
